deployment,endpoint,requests_target,timestamp,container,container_id,memory_original,memory_usage_mib,source_file
single,search,5000,2026-09-17T03:42:07.3907716Z,book-reviews-a4-traefik-1,9848c97527b3,121.8MiB / 15.17GiB,121.8,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:07.3907716Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.439GiB / 1.5GiB,1473.536,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:15.4923124Z,book-reviews-a4-web-1,a42d74844cf7,135.2MiB / 15.17GiB,135.2,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:15.4923124Z,book-reviews-a4-static-1,69b93e454d61,33.93MiB / 15.17GiB,33.93,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:15.4923124Z,book-reviews-a4-db-1,ca43277e8356,51.69MiB / 15.17GiB,51.69,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:15.4923124Z,book-reviews-a4-redis-1,87235cf2e925,13.38MiB / 192MiB,13.38,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:15.4923124Z,book-reviews-a4-traefik-1,9848c97527b3,121.9MiB / 15.17GiB,121.9,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:15.4923124Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.442GiB / 1.5GiB,1476.608,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:23.6405561Z,book-reviews-a4-web-1,a42d74844cf7,135.5MiB / 15.17GiB,135.5,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:23.6405561Z,book-reviews-a4-static-1,69b93e454d61,29.64MiB / 15.17GiB,29.64,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:23.6405561Z,book-reviews-a4-db-1,ca43277e8356,51.73MiB / 15.17GiB,51.73,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:23.6405561Z,book-reviews-a4-redis-1,87235cf2e925,13.57MiB / 192MiB,13.57,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:23.6405561Z,book-reviews-a4-traefik-1,9848c97527b3,121.7MiB / 15.17GiB,121.7,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:23.6405561Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.442GiB / 1.5GiB,1476.608,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:31.6658272Z,book-reviews-a4-web-1,a42d74844cf7,135.4MiB / 15.17GiB,135.4,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:31.6658272Z,book-reviews-a4-static-1,69b93e454d61,30.53MiB / 15.17GiB,30.53,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:31.6658272Z,book-reviews-a4-db-1,ca43277e8356,51.54MiB / 15.17GiB,51.54,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:31.6658272Z,book-reviews-a4-redis-1,87235cf2e925,13.89MiB / 192MiB,13.89,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:31.6658272Z,book-reviews-a4-traefik-1,9848c97527b3,121.7MiB / 15.17GiB,121.7,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:31.6658272Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.442GiB / 1.5GiB,1476.608,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:39.7792568Z,book-reviews-a4-web-1,a42d74844cf7,135.4MiB / 15.17GiB,135.4,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:39.7792568Z,book-reviews-a4-static-1,69b93e454d61,29.14MiB / 15.17GiB,29.14,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:39.7792568Z,book-reviews-a4-db-1,ca43277e8356,51.58MiB / 15.17GiB,51.58,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:39.7792568Z,book-reviews-a4-redis-1,87235cf2e925,13.42MiB / 192MiB,13.42,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:39.7792568Z,book-reviews-a4-traefik-1,9848c97527b3,121.8MiB / 15.17GiB,121.8,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:39.7792568Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.442GiB / 1.5GiB,1476.608,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:47.4346492Z,book-reviews-a4-web-1,a42d74844cf7,135.5MiB / 15.17GiB,135.5,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:47.4346492Z,book-reviews-a4-static-1,69b93e454d61,29.48MiB / 15.17GiB,29.48,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:47.4346492Z,book-reviews-a4-db-1,ca43277e8356,51.72MiB / 15.17GiB,51.72,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:47.4346492Z,book-reviews-a4-redis-1,87235cf2e925,13.69MiB / 192MiB,13.69,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:47.4346492Z,book-reviews-a4-traefik-1,9848c97527b3,122MiB / 15.17GiB,122.0,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:47.4346492Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.444GiB / 1.5GiB,1478.656,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:55.4509990Z,book-reviews-a4-web-1,a42d74844cf7,135.7MiB / 15.17GiB,135.7,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:55.4509990Z,book-reviews-a4-static-1,69b93e454d61,29.26MiB / 15.17GiB,29.26,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:55.4509990Z,book-reviews-a4-db-1,ca43277e8356,51.63MiB / 15.17GiB,51.63,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:55.4509990Z,book-reviews-a4-redis-1,87235cf2e925,14.23MiB / 192MiB,14.23,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:55.4509990Z,book-reviews-a4-traefik-1,9848c97527b3,121.9MiB / 15.17GiB,121.9,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:42:55.4509990Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.443GiB / 1.5GiB,1477.632,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:03.5035779Z,book-reviews-a4-web-1,a42d74844cf7,135.8MiB / 15.17GiB,135.8,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:03.5035779Z,book-reviews-a4-static-1,69b93e454d61,29.52MiB / 15.17GiB,29.52,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:03.5035779Z,book-reviews-a4-db-1,ca43277e8356,56.59MiB / 15.17GiB,56.59,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:03.5035779Z,book-reviews-a4-redis-1,87235cf2e925,13.8MiB / 192MiB,13.8,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:03.5035779Z,book-reviews-a4-traefik-1,9848c97527b3,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:03.5035779Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.443GiB / 1.5GiB,1477.632,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:11.5621257Z,book-reviews-a4-web-1,a42d74844cf7,135.4MiB / 15.17GiB,135.4,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:11.5621257Z,book-reviews-a4-static-1,69b93e454d61,29.92MiB / 15.17GiB,29.92,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:11.5621257Z,book-reviews-a4-db-1,ca43277e8356,51.38MiB / 15.17GiB,51.38,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:11.5621257Z,book-reviews-a4-redis-1,87235cf2e925,13.64MiB / 192MiB,13.64,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:11.5621257Z,book-reviews-a4-traefik-1,9848c97527b3,122.3MiB / 15.17GiB,122.3,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:11.5621257Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.443GiB / 1.5GiB,1477.632,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:19.5820060Z,book-reviews-a4-web-1,a42d74844cf7,135.7MiB / 15.17GiB,135.7,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:19.5820060Z,book-reviews-a4-static-1,69b93e454d61,28.99MiB / 15.17GiB,28.99,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:19.5820060Z,book-reviews-a4-db-1,ca43277e8356,52.22MiB / 15.17GiB,52.22,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:19.5820060Z,book-reviews-a4-redis-1,87235cf2e925,14.29MiB / 192MiB,14.29,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:19.5820060Z,book-reviews-a4-traefik-1,9848c97527b3,121.8MiB / 15.17GiB,121.8,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:19.5820060Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.496GiB / 1.5GiB,1531.904,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:27.4351054Z,book-reviews-a4-web-1,a42d74844cf7,135.8MiB / 15.17GiB,135.8,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:27.4351054Z,book-reviews-a4-static-1,69b93e454d61,29.19MiB / 15.17GiB,29.19,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:27.4351054Z,book-reviews-a4-db-1,ca43277e8356,51.6MiB / 15.17GiB,51.6,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:27.4351054Z,book-reviews-a4-redis-1,87235cf2e925,13.46MiB / 192MiB,13.46,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:27.4351054Z,book-reviews-a4-traefik-1,9848c97527b3,121.2MiB / 15.17GiB,121.2,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:27.4351054Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.491GiB / 1.5GiB,1526.784,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:35.5322209Z,book-reviews-a4-web-1,a42d74844cf7,136.3MiB / 15.17GiB,136.3,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:35.5322209Z,book-reviews-a4-static-1,69b93e454d61,29.04MiB / 15.17GiB,29.04,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:35.5322209Z,book-reviews-a4-db-1,ca43277e8356,51.88MiB / 15.17GiB,51.88,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:35.5322209Z,book-reviews-a4-redis-1,87235cf2e925,13.98MiB / 192MiB,13.98,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:35.5322209Z,book-reviews-a4-traefik-1,9848c97527b3,121.7MiB / 15.17GiB,121.7,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:35.5322209Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.492GiB / 1.5GiB,1527.808,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:43.6098589Z,book-reviews-a4-web-1,a42d74844cf7,136.3MiB / 15.17GiB,136.3,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:43.6098589Z,book-reviews-a4-static-1,69b93e454d61,29.42MiB / 15.17GiB,29.42,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:43.6098589Z,book-reviews-a4-db-1,ca43277e8356,51.52MiB / 15.17GiB,51.52,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:43.6098589Z,book-reviews-a4-redis-1,87235cf2e925,13.29MiB / 192MiB,13.29,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:43.6098589Z,book-reviews-a4-traefik-1,9848c97527b3,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:43.6098589Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.492GiB / 1.5GiB,1527.808,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:51.7519395Z,book-reviews-a4-web-1,a42d74844cf7,135.5MiB / 15.17GiB,135.5,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:51.7519395Z,book-reviews-a4-static-1,69b93e454d61,28.91MiB / 15.17GiB,28.91,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:51.7519395Z,book-reviews-a4-db-1,ca43277e8356,51.4MiB / 15.17GiB,51.4,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:51.7519395Z,book-reviews-a4-redis-1,87235cf2e925,14.08MiB / 192MiB,14.08,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:51.7519395Z,book-reviews-a4-traefik-1,9848c97527b3,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:51.7519395Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.498GiB / 1.5GiB,1533.952,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:59.8548012Z,book-reviews-a4-web-1,a42d74844cf7,135.7MiB / 15.17GiB,135.7,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:59.8548012Z,book-reviews-a4-static-1,69b93e454d61,29.2MiB / 15.17GiB,29.2,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:59.8548012Z,book-reviews-a4-db-1,ca43277e8356,52.22MiB / 15.17GiB,52.22,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:59.8548012Z,book-reviews-a4-redis-1,87235cf2e925,14.38MiB / 192MiB,14.38,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:59.8548012Z,book-reviews-a4-traefik-1,9848c97527b3,121.9MiB / 15.17GiB,121.9,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:43:59.8548012Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.493GiB / 1.5GiB,1528.832,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:07.4832229Z,book-reviews-a4-web-1,a42d74844cf7,135.8MiB / 15.17GiB,135.8,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:07.4832229Z,book-reviews-a4-static-1,69b93e454d61,29.11MiB / 15.17GiB,29.11,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:07.4832229Z,book-reviews-a4-db-1,ca43277e8356,51.59MiB / 15.17GiB,51.59,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:07.4832229Z,book-reviews-a4-redis-1,87235cf2e925,14.87MiB / 192MiB,14.87,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:07.4832229Z,book-reviews-a4-traefik-1,9848c97527b3,122.5MiB / 15.17GiB,122.5,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:07.4832229Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.491GiB / 1.5GiB,1526.784,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:15.5278143Z,book-reviews-a4-web-1,a42d74844cf7,135.6MiB / 15.17GiB,135.6,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:15.5278143Z,book-reviews-a4-static-1,69b93e454d61,29.04MiB / 15.17GiB,29.04,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:15.5278143Z,book-reviews-a4-db-1,ca43277e8356,51.96MiB / 15.17GiB,51.96,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:15.5278143Z,book-reviews-a4-redis-1,87235cf2e925,14.26MiB / 192MiB,14.26,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:15.5278143Z,book-reviews-a4-traefik-1,9848c97527b3,121.8MiB / 15.17GiB,121.8,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:15.5278143Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.491GiB / 1.5GiB,1526.784,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:23.5492305Z,book-reviews-a4-web-1,a42d74844cf7,134.9MiB / 15.17GiB,134.9,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:23.5492305Z,book-reviews-a4-static-1,69b93e454d61,29.77MiB / 15.17GiB,29.77,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:23.5492305Z,book-reviews-a4-db-1,ca43277e8356,50.37MiB / 15.17GiB,50.37,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:23.5492305Z,book-reviews-a4-redis-1,87235cf2e925,13.26MiB / 192MiB,13.26,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:23.5492305Z,book-reviews-a4-traefik-1,9848c97527b3,122.1MiB / 15.17GiB,122.1,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:23.5492305Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.497GiB / 1.5GiB,1532.928,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:31.7308880Z,book-reviews-a4-web-1,a42d74844cf7,135.3MiB / 15.17GiB,135.3,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:31.7308880Z,book-reviews-a4-static-1,69b93e454d61,29.79MiB / 15.17GiB,29.79,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:31.7308880Z,book-reviews-a4-db-1,ca43277e8356,51.83MiB / 15.17GiB,51.83,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:31.7308880Z,book-reviews-a4-redis-1,87235cf2e925,14.04MiB / 192MiB,14.04,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:31.7308880Z,book-reviews-a4-traefik-1,9848c97527b3,126.4MiB / 15.17GiB,126.4,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,search,5000,2026-09-17T03:44:31.7308880Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.477GiB / 1.5GiB,1512.448,results/matrix-20260916-2305/full-search-5000/containers.jsonl
single,static,1,2026-09-17T02:04:47.6563451Z,book-reviews-a4-web-1,a42d74844cf7,101.5MiB / 15.17GiB,101.5,results/matrix-20260916-2305/full-static-1/containers.jsonl
single,static,1,2026-09-17T02:04:47.6563451Z,book-reviews-a4-static-1,69b93e454d61,22.85MiB / 15.17GiB,22.85,results/matrix-20260916-2305/full-static-1/containers.jsonl
single,static,1,2026-09-17T02:04:47.6563451Z,book-reviews-a4-db-1,ca43277e8356,48.58MiB / 15.17GiB,48.58,results/matrix-20260916-2305/full-static-1/containers.jsonl
